stock,Bearish,Neutral,Bullish,Total_Compound,date,assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed,realtimeEntitled,symbol.1,high52,low52,dividendAmount,dividendYield,dividendDate,peRatio.1,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,quickRatio,currentRatio,interestCoverage,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,epsTTM,epsChangePercentTTM,epsChangeYear,epsChange,revChangeYear,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare,shortIntToFloat,shortIntDayToCover,divGrowthRate3Year,dividendPayAmount,dividendPayDate,beta,vol1DayAvg,vol10DayAvg,vol3MonthAvg
EM,0.085,0.803,0.112,0.256,8/2/21,EQUITY,EQUITY,8.32E+106,EM,Smart Share Global Limited - American Depositary Shares,4.2,300,K,4.25,100,N,4.25,100,N,4.36,4.45,4.19, ,4.25,0.0,46651,1627920000000.0,1627920000000.0,4.25,q,NASD,False,False,0.2574,4,10.0,4.11,0.0,0.0,0.0,0.0,,Normal,4.25,1,0.0,1627920000000.0,0.0,0.0,0.0,0.0,True,False,,10.0,4.11,0.0,0.0, ,,0.0,0.0,0.0,0.0,0.0,85.28454,0.0,1.78255,0.0,2.81493,0.0,0.0,0.0,3.15795,3.15877,5.04102,10.19751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424898177.0,81.35105,1060.103,0.0,0.0,0.0,0.0,0.0, ,0.0,65150.0,65150.0,3180810.0
CRSR,0.1,0.647,0.252,0.49,8/2/21,EQUITY,EQUITY,22041X102,CRSR,"Corsair Gaming, Inc. - Common Stock",29.17,100,Q,29.19,200,Q,29.189,100,D,29.51,30.29,29.11, ,29.19,-0.001,1254779,1627920000000.0,1627920000000.0,29.189,q,NASD,True,True,0.0635,4,51.37,14.09,0.0,18.8669,0.0,0.0,,Normal,29.189,1,-0.001,1627920000000.0,-0.0034,-0.001,-0.0034,-0.0034,True,False,,51.37,14.09,0.0,0.0, ,,0.001763,5.51155,1.39916,14.21092,28.44827,30.28405,7.73285,8.82542,11.03921,12.71009,0.0,0.0,0.0,0.95546,1.42537,13.60473,37.63027,60.33418,60.33418,1.54715,10704.12,3418.868,0.0,0.0,65.75438,0.0,92187443.0,88.63697,2690.951,0.0,0.0,0.0,0.0,0.0, ,0.0,1596480.0,1597691.0,65208320.0
SOFI,0.113,0.716,0.172,0.38,8/2/21,EQUITY,EQUITY,83406F102,SOFI,"SoFi Technologies, Inc.  - Common Stock",15.87,1000,Z,15.89,200,Q,15.8745,200,D,15.58,16.09,15.41, ,15.44,0.4345,6003774,1627920000000.0,1627920000000.0,15.8745,q,NASD,True,True,0.0343,4,28.26,10.1,0.0,0.0,0.0,0.0,,Normal,15.8745,2,0.4345,1627920000000.0,2.8141,0.4345,2.8141,2.8141,True,False,,28.26,10.1,0.0,0.0, ,,0.0,2.51382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15028,0.0,0.22843,0.0,0.22895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795224257.0,499.5477,12278.26,0.0,0.0,0.0,0.0,0.0, ,0.0,13874440.0,13882358.0,244516010.0
NVDA,0.002,0.946,0.052,0.194,8/2/21,EQUITY,EQUITY,67066G104,NVDA,NVIDIA Corporation - Common Stock,198.22,300,Q,198.28,100,Q,198.2242,100,D,197.0,199.61,193.61, ,194.99,3.2342,13074044,1627920000000.0,1627920000000.0,198.2242,q,NASD,True,True,0.0206,4,208.75,102.9525,0.0,92.4377,0.16,0.08,00:00.0,Normal,198.2242,1,3.2342,1627920000000.0,1.6586,3.2342,1.6586,1.6586,True,False,,208.75,102.9525,0.16,0.08,00:00.0,,1.606974,25.88234,25.23448,73.63465,62.4221,64.10528,27.6641,33.77495,28.62484,34.5522,33.42641,19.71138,22.1299,4.02972,4.52722,0.0,27.05444,31.76734,37.08853,2.10942,57.52285,105.2066,0.0,0.0,63.49125,13.15211,2492000000.0,2391.731,485915.1,26.81698,0.0,0.0,0.0,0.04,00:00.0,1.33758,30996940.0,24012932.0,838261380.0
NKLA,0.104,0.702,0.195,0.328,8/2/21,EQUITY,EQUITY,654110105,NKLA,Nikola Corporation - Common Stock,11.33,2300,Q,11.34,3100,Q,11.33,100,D,11.98,12.0795,11.25, ,11.87,-0.54,9969379,1627920000000.0,1627920000000.0,11.33,q,NASD,True,True,0.041,4,54.56,9.37,0.0,0.0,0.0,0.0,,Normal,11.33,1,-0.54,1627920000000.0,-4.5493,-0.54,-4.5493,-4.5493,True,False,,54.56,9.37,0.0,0.0, ,,0.0,5.12314,130332.2,0.0,16.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59301,1.49855,1.6188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395278689.0,185.8405,4691.958,0.0,0.0,0.0,0.0,0.0, ,0.0,9317340.0,9333780.0,240264180.0
AMD,0.079,0.762,0.159,0.211,8/3/21,EQUITY,EQUITY,7903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",110.17,700,K,110.19,100,Z,110.1797,100,D,108.15,110.52,107.66, ,108.63,1.5497,52715176,1628000000000.0,1628000000000.0,110.1797,q,NASD,True,True,0.011,4,110.52,72.5,0.0,37.0,0.0,0.0,,Normal,110.1797,1,1.5497,1628000000000.0,1.4266,1.5497,1.4266,1.4266,True,False,,110.33,72.5,0.0,0.0, ,,0.086064,18.65084,9.87739,34.748,45.71214,47.53247,25.69715,18.38961,18.32084,21.58442,66.26808,39.68971,57.38199,2.09302,2.70332,83.0,4.24234,4.43029,4.43029,2.80165,450.5197,341.9478,0.0,0.0,74.47031,11.75617,1212965282.0,1206.623,131764.4,0.0,0.0,0.0,0.0,0.0, ,2.01294,76595990.0,76595994.0,964150380.0
TSLA,0.093,0.773,0.134,0.151,8/3/21,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",702.58,200,K,702.81,100,Q,702.8099,100,D,719.0,722.65,701.01, ,709.67,-6.8601,12067364,1628000000000.0,1628000000000.0,702.8099,q,NASD,True,True,0.022,4,900.4,273.0,0.0,305.42,0.0,0.0,,Normal,702.8099,1,-6.8601,1628000000000.0,-0.9667,-6.8601,-0.9667,-0.9667,True,False,,900.4,273.0,0.0,0.0, ,,1.012072,28.15333,16.78334,146.037,22.04386,24.11775,5.51096,9.85115,7.85916,10.97173,12.40659,4.94634,7.47667,1.21923,1.50834,89.0,26.36953,31.73279,37.90114,1.91239,366.6642,915.6747,0.0,0.0,62.83736,15.10251,990015158.0,802.2889,702584.1,69.61395,0.0,0.0,0.0,0.0, ,1.96397,22697440.0,22697439.0,533387690.0
CRSR,0.078,0.686,0.236,0.33,8/3/21,EQUITY,EQUITY,22041X102,CRSR,"Corsair Gaming, Inc. - Common Stock",27.78,300,P,27.81,1100,Q,27.8035,100,D,26.99,27.95,26.16, ,28.98,-1.1765,5248209,1628000000000.0,1628000000000.0,27.8035,q,NASD,True,True,0.0952,4,51.37,14.09,0.0,18.07,0.0,0.0,,Normal,27.8035,1,-1.1765,1628000000000.0,-4.0597,-1.1765,-4.0597,-4.0597,True,False,,51.37,14.09,0.0,0.0, ,,0.00175,5.47189,1.38909,14.10868,28.44827,30.28405,7.73285,8.82542,11.03921,12.71009,0.0,0.0,0.0,0.95546,1.42537,13.60473,37.63027,60.33418,60.33418,1.54715,10704.12,3418.868,0.0,0.0,65.75438,0.0,92187443.0,88.63697,2671.592,0.0,0.0,0.0,0.0,0.0, ,0.0,1643510.0,1643508.0,65692360.0
AMZN,0.062,0.78,0.158,0.345,8/3/21,EQUITY,EQUITY,23135106,AMZN,"Amazon.com, Inc. - Common Stock",3308.29,100,H,3309.99,100,Q,3308.22,100,D,3340.72,3343.5701,3299.77, ,3331.48,-23.26,1366569,1628000000000.0,1628000000000.0,3308.29,q,NASD,True,True,0.021,4,3773.0779,2871.0,0.0,62.04,0.0,0.0,,Normal,3308.22,1,-23.26,1628000000000.0,-0.6982,-23.19,-0.6961,-0.6982,True,False,,3773.078,2871.0,0.0,0.0, ,,0.481628,14.68367,3.80601,28.59413,40.67896,43.24726,6.61361,6.8677,6.68489,6.81111,31.22882,9.47832,14.40883,0.99098,1.19573,148.4194,37.08321,57.93141,58.9401,57.37862,120.5522,46.90712,0.0,0.0,37.76388,4.20391,506440520.0,435.3355,1687197.0,45.56149,0.0,0.0,0.0,0.0, ,1.1451,4014710.0,4014711.0,74472500.0
NVDA,0.206,0.737,0.057,-0.113,8/3/21,EQUITY,EQUITY,67066G104,NVDA,NVIDIA Corporation - Common Stock,194.37,100,H,194.47,100,H,194.47,100,D,197.4,202.22,192.2, ,197.5,-3.03,16313913,1628000000000.0,1628000000000.0,194.47,q,NASD,True,True,0.0268,4,208.75,107.1525,0.0,92.4377,0.16,0.08,00:00.0,Normal,194.47,1,-3.03,1628000000000.0,-1.5342,-3.03,-1.5342,-1.5342,True,False,,208.75,107.1525,0.16,0.08,00:00.0,,1.62766,26.21551,25.55931,74.58251,62.4221,64.10528,27.6641,33.77495,28.62484,34.5522,33.42641,19.71138,22.1299,4.02972,4.52722,0.0,27.05444,31.76734,37.08853,2.10942,57.52285,105.2066,0.0,0.0,63.49125,13.15211,2492000000.0,2391.731,492170.0,26.81698,0.0,0.0,0.0,0.04,00:00.0,1.35098,25719210.0,25719210.0,838840500.0
WISH,0.071,0.524,0.405,0.524,8/3/21,EQUITY,EQUITY,21077C107,WISH,ContextLogic Inc. - Class A Common Stock,10.38,85400,P,10.39,800,Q,10.3882,100,D,10.36,10.45,10.15, ,10.41,-0.0218,9768694,1628000000000.0,1628000000000.0,10.3882,q,NASD,True,True,0.0418,4,32.8499,7.52,0.0,0.0,0.0,0.0,,Normal,10.3882,1,-0.0218,1628000000000.0,-0.2094,-0.0218,-0.2094,-0.2094,True,False,,32.8499,7.52,0.0,0.0, ,,0.0,6.91761,0.0,0.0,0.0,56.60622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505000000.0,366.3539,6443.79,0.0,0.0,0.0,0.0,0.0, ,0.0,33252120.0,33252117.0,1383757250.0
AAPL,0.035,0.845,0.119,0.151,8/3/21,EQUITY,EQUITY,37833100,AAPL,Apple Inc. - Common Stock,145.7,300,Z,145.71,600,K,145.71,100,P,145.81,146.6,145.18, ,145.52,0.19,23717581,1628000000000.0,1628000000000.0,145.71,q,NASD,True,True,0.0055,4,150.0,103.1,0.0,28.5657,0.88,0.6,00:00.0,Normal,145.71,1,0.19,1628000000000.0,0.1306,0.19,0.1306,0.1306,True,False,,150.0,103.1,0.88,0.6,00:00.0,,0.515969,37.48236,6.92909,24.59606,41.00503,43.29273,25.00382,26.70138,28.78772,29.62645,127.1247,26.82452,39.09014,1.01384,1.06189,0.0,65.45405,164.5177,189.4695,5.10613,55.23408,100.5681,0.0,0.0,26.76506,0.0,16530166000.0,16361.28,2405470.0,0.0,0.0,0.0,0.0,0.22,00:00.0,1.20506,80633300.0,80633299.0,1741799310.0
MSFT,0.044,0.87,0.086,0.211,8/3/21,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,284.72,100,U,284.73,200,U,284.7261,100,D,285.42,286.89,284.21, ,284.82,-0.0939,6289124,1628000000000.0,1628000000000.0,284.7261,q,NASD,True,True,0.0096,4,290.15,196.25,0.0,35.3703,2.24,0.79,00:00.0,Normal,284.7261,1,-0.0939,1628000000000.0,-0.033,-0.0939,-0.033,-0.033,True,False,,290.15,196.25,2.24,0.79,00:00.0,,0.889709,15.08269,12.73375,29.33771,68.9258,69.68495,36.45174,35.66043,41.58714,41.38499,47.07867,19.29522,25.84604,2.05026,2.07999,0.0,33.2371,43.54171,49.78378,8.05507,39.74234,48.31527,0.0,0.0,17.53173,10.66034,7531574551.0,7508.769,2140391.0,15.4153,0.0,0.0,0.0,0.56,00:00.0,0.77839,24250370.0,24250369.0,507663900.0
NKLA,0.089,0.773,0.138,0.148,8/3/21,EQUITY,EQUITY,654110105,NKLA,Nikola Corporation - Common Stock,10.39,1600,Q,10.4,600,Q,10.395,100,D,11.27,11.3362,10.3, ,11.18,-0.785,14210166,1628000000000.0,1628000000000.0,10.395,q,NASD,True,True,0.048,4,54.56,9.37,0.0,0.0,0.0,0.0,,Normal,10.395,1,-0.785,1628000000000.0,-7.0215,-0.785,-7.0215,-7.0215,True,False,,54.56,9.37,0.0,0.0, ,,0.0,4.82533,122756.0,0.0,16.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59301,1.49855,1.6188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395278689.0,185.8405,4419.216,0.0,0.0,0.0,0.0,0.0, ,0.0,10518020.0,10518019.0,243555110.0
EM,0.089,0.783,0.128,0.331,8/3/21,EQUITY,EQUITY,8.32E+106,EM,Smart Share Global Limited - American Depositary Shares,4.17,100,Q,4.24,100,N,4.17,300,D,4.24,4.26,4.1, ,4.24,-0.07,22450,1628000000000.0,1628000000000.0,4.17,q,NASD,False,False,0.276,4,10.0,4.1,0.0,0.0,0.0,0.0,,Normal,4.17,3,-0.07,1628000000000.0,-1.6509,-0.07,-1.6509,-1.6509,True,False,,10.0,4.11,0.0,0.0, ,,0.0,0.0,0.0,0.0,0.0,85.28454,0.0,1.78255,0.0,2.81493,0.0,0.0,0.0,3.15795,3.15877,5.04102,10.19751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424898177.0,81.35105,1057.609,0.0,0.0,0.0,0.0,0.0, ,0.0,66170.0,66170.0,3091300.0
AMD,0.1,0.737,0.163,0.153,8/4/21,EQUITY,EQUITY,7903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",120.78,100,Z,120.79,200,Q,120.78,100,K,114.36,121.41,114.16, ,112.56,8.22,88180303,1628090000000.0,1628090000000.0,120.78,q,NASD,True,True,0.0136,4,121.41,72.5,0.0,37.85,0.0,0.0,,Normal,120.78,1,8.22,1628090000000.0,7.3028,8.22,7.3028,7.3028,True,False,,114.85,72.5,0.0,0.0, ,,0.089178,19.32559,10.23474,36.00511,45.71214,47.53247,25.69715,18.38961,18.32084,21.58442,66.26808,39.68971,57.38199,2.09302,2.70332,83.0,4.24234,4.43029,4.43029,2.80165,450.5197,341.9478,0.0,0.0,74.47031,11.75617,1212965282.0,1206.623,136531.4,0.0,0.0,0.0,0.0,0.0, ,2.01132,89559410.0,89559412.0,996993320.0
CRSR,0.109,0.733,0.158,0.13,8/4/21,EQUITY,EQUITY,22041X102,CRSR,"Corsair Gaming, Inc. - Common Stock",26.8,200,P,26.82,100,V,26.81,100,D,26.83,27.135,26.44, ,27.13,-0.32,1183201,1628090000000.0,1628090000000.0,26.81,q,NASD,True,True,0.0957,4,51.37,14.09,0.0,17.94,0.0,0.0,,Normal,26.81,1,-0.32,1628090000000.0,-1.1795,-0.32,-1.1795,-1.1795,True,False,,51.37,14.09,0.0,0.0, ,,0.001638,5.12258,1.30042,13.20803,28.44827,30.28405,7.73285,8.82542,11.03921,12.71009,0.0,0.0,0.0,0.95546,1.42537,13.60473,37.63027,60.33418,60.33418,1.54715,10704.12,3418.868,0.0,0.0,65.75438,0.0,92187443.0,88.63697,2501.045,0.0,0.0,0.0,0.0,0.0, ,0.0,2340660.0,2340656.0,67458870.0
MRNA,0.134,0.731,0.135,-0.076,8/4/21,EQUITY,EQUITY,60770K107,MRNA,"Moderna, Inc. - Common Stock",408.51,100,K,408.83,100,V,408.685,200,D,385.0,409.74,377.11, ,386.51,22.175,9593828,1628090000000.0,1628090000000.0,408.685,q,NASD,True,True,0.0596,4,409.74,54.21,0.0,240.7,0.0,0.0,,Normal,408.685,2,22.175,1628090000000.0,5.7372,22.175,5.7372,5.7372,True,False,,386.98,54.21,0.0,0.0, ,,1.679658,40.38314,56.80606,243.6457,84.43656,90.03614,21.89475,63.03562,23.19607,65.3588,21.83536,8.10438,19.33948,1.32792,1.38645,0.0,4.55111,3.59562,4.76811,1.25417,183.4778,907.0974,0.0,0.0,5096.595,239.381,401527789.0,362.6891,155194.5,0.0,0.0,0.0,0.0,0.0, ,0.0,18001440.0,18001443.0,272449830.0
TSLA,0.082,0.797,0.12,0.142,8/4/21,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",717.52,100,K,717.73,200,Q,717.615,200,D,711.0,718.47,708.93, ,709.74,7.875,5674690,1628090000000.0,1628090000000.0,717.615,q,NASD,True,True,0.0277,4,900.4,273.0,0.0,315.41,0.0,0.0,,Normal,717.615,2,7.875,1628090000000.0,1.1096,7.875,1.1096,1.1096,True,False,,900.4,273.0,0.0,0.0, ,,1.012172,28.15611,16.78499,146.0514,22.04386,24.11775,5.51096,9.85115,7.85916,10.97173,12.40659,4.94634,7.47667,1.21923,1.50834,89.0,26.36953,31.73279,37.90114,1.91239,366.6642,915.6747,0.0,0.0,62.83736,15.10251,990015158.0,802.2889,702653.4,69.61395,0.0,0.0,0.0,0.0, ,1.96476,23310750.0,23310752.0,530681330.0
AMZN,0.044,0.819,0.137,0.328,8/4/21,EQUITY,EQUITY,23135106,AMZN,"Amazon.com, Inc. - Common Stock",3358.54,100,V,3360.8999,100,Q,3359.3101,100,H,3379.3501,3388.8799,3348.9451, ,3366.24,-6.93,795426,1628090000000.0,1628090000000.0,3359.31,q,NASD,True,True,0.0254,4,3773.0779,2871.0,0.0,56.91,0.0,0.0,,Normal,3359.3101,1,-6.93,1628090000000.0,-0.2059,-6.93,-0.2059,-0.2059,True,False,,3773.078,2871.0,0.0,0.0, ,,0.486653,14.83687,3.84572,28.89247,40.67896,43.24726,6.61361,6.8677,6.68489,6.81111,31.22882,9.47832,14.40883,0.99098,1.19573,148.4194,37.08321,57.93141,58.9401,57.37862,120.5522,46.90712,0.0,0.0,37.76388,4.20391,506440520.0,437.4492,1704800.0,45.56149,0.0,0.0,0.0,0.0, ,1.14429,4104880.0,4104877.0,74045130.0
SOFI,0.049,0.823,0.128,0.264,8/4/21,EQUITY,EQUITY,83406F102,SOFI,"SoFi Technologies, Inc.  - Common Stock",16.23,300,Q,16.24,1000,P,16.23,100,N,15.23,16.4,15.2, ,15.11,1.12,11240019,1628090000000.0,1628090000000.0,16.23,q,NASD,True,True,0.0482,4,28.26,10.1,0.0,0.0,0.0,0.0,,Normal,16.23,1,1.12,1628090000000.0,7.4123,1.12,7.4123,7.4123,True,False,,28.26,10.1,0.0,0.0, ,,0.0,2.46009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15028,0.0,0.22843,0.0,0.22895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795224257.0,499.5477,12015.84,0.0,0.0,0.0,0.0,0.0, ,0.0,14362400.0,14362405.0,253756460.0
NVDA,0.027,0.89,0.083,0.24,8/4/21,EQUITY,EQUITY,67066G104,NVDA,NVIDIA Corporation - Common Stock,200.71,100,J,200.76,100,K,200.73,100,V,199.9,201.49,198.28, ,198.15,2.58,7011415,1628090000000.0,1628090000000.0,200.73,q,NASD,True,True,0.0313,4,208.75,107.1525,0.0,93.6276,0.16,0.08,00:00.0,Normal,200.73,1,2.58,1628090000000.0,1.302,2.58,1.302,1.302,True,False,,208.75,107.1525,0.16,0.08,00:00.0,,1.633017,26.30179,25.64343,74.82797,62.4221,64.10528,27.6641,33.77495,28.62484,34.5522,33.42641,19.71138,22.1299,4.02972,4.52722,0.0,27.05444,31.76734,37.08853,2.10942,57.52285,105.2066,0.0,0.0,63.49125,13.15211,2492000000.0,2391.285,493789.8,26.81698,0.0,0.0,0.0,0.04,00:00.0,1.35008,24390450.0,24390452.0,835390030.0
AAPL,0.039,0.804,0.157,0.335,8/4/21,EQUITY,EQUITY,37833100,AAPL,Apple Inc. - Common Stock,146.95,200,P,146.96,500,Q,146.958,100,D,147.27,147.79,146.69, ,147.36,-0.402,21386547,1628090000000.0,1628090000000.0,146.958,q,NASD,True,True,0.008,4,150.0,103.1,0.0,28.4991,0.88,0.6,00:00.0,Normal,146.958,1,-0.402,1628090000000.0,-0.2728,-0.402,-0.2728,-0.2728,True,False,,150.0,103.1,0.88,0.6,00:00.0,,0.522493,37.9563,7.01671,24.90706,41.00503,43.29273,25.00382,26.70138,28.78772,29.62645,127.1247,26.82452,39.09014,1.01384,1.06189,0.0,65.45405,164.5177,189.4695,5.10613,55.23408,100.5681,0.0,0.0,26.76506,0.0,16530166000.0,16361.28,2435885.0,0.0,0.0,0.0,0.0,0.22,00:00.0,1.20363,77476960.0,77476957.0,1717539940.0
MSFT,0.026,0.881,0.093,0.312,8/4/21,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,285.4,200,U,285.42,300,Q,285.42,100,D,286.22,287.2126,284.65, ,287.12,-1.7,4880721,1628090000000.0,1628090000000.0,285.42,q,NASD,True,True,0.0119,4,290.15,196.25,0.0,35.3591,2.24,0.78,00:00.0,Normal,285.42,1,-1.7,1628090000000.0,-0.5921,-1.7,-0.5921,-0.5921,True,False,,290.15,196.25,2.24,0.78,00:00.0,,0.896893,15.20449,12.83658,29.57462,68.9258,69.68495,36.45174,35.66043,41.58714,41.38499,47.07867,19.29522,25.84604,2.05026,2.07999,0.0,33.2371,43.54171,49.78378,8.05507,39.74234,48.31527,0.0,0.0,17.53173,10.66034,7514891248.0,7508.76,2157676.0,15.4153,0.0,0.0,0.0,0.56,00:00.0,0.77701,23412300.0,23412299.0,502704900.0
ATVI,0.055,0.829,0.116,0.055,8/4/21,EQUITY,EQUITY,00507V109,ATVI,"Activision Blizzard, Inc - Common Stock",81.29,300,P,81.31,300,V,81.29,300,D,83.51,83.9,80.45, ,79.83,1.46,7361095,1628090000000.0,1628090000000.0,81.29,q,NASD,True,True,0.0423,4,104.53,71.19,0.0,27.9118,0.47,0.59,00:00.0,Normal,81.29,3,1.46,1628090000000.0,1.8289,1.46,1.8289,1.8289,True,False,,104.53,71.19,0.47,0.59,00:00.0,,0.563227,3.81205,6.94072,20.0677,72.93275,75.82753,29.18205,38.15331,34.6425,41.76829,17.40523,11.91085,13.38053,0.0,4.83222,0.0,18.12789,22.14172,22.14172,3.33763,42.46633,49.84881,0.0,0.0,27.89067,0.92308,777016759.0,770.113,62029.25,12.07372,0.0,0.0,0.0,0.47,00:00.0,0.59838,9711320.0,9711317.0,126962580.0
AMD,0.074,0.798,0.128,0.137,8/5/21,EQUITY,EQUITY,7903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",112.41,300,U,112.43,300,Q,112.42,100,U,116.63,117.68,111.87, ,118.77,-6.35,124710348,1628190000000.0,1628190000000.0,112.42,q,NASD,True,True,0.0127,4,122.49,72.5,0.0,39.22,0.0,0.0,,Normal,112.42,1,-6.35,1628190000000.0,-5.3465,-6.35,-5.3465,-5.3465,True,False,,122.49,72.5,0.0,0.0, ,,0.094098,20.39179,10.79939,37.99153,45.71214,47.53247,25.69715,18.38961,18.32084,21.58442,66.26808,39.68971,57.38199,2.09302,2.70332,83.0,4.24234,4.43029,4.43029,2.80165,450.5197,341.9478,0.0,0.0,74.47031,11.75617,1212965282.0,1206.623,144063.9,0.0,0.0,0.0,0.0,0.0, ,2.00384,109149300.0,109149296.0,1058012840.0
MVIS,0.042,0.818,0.141,0.196,8/5/21,EQUITY,EQUITY,594960304,MVIS,"MicroVision, Inc. - Common Stock",13.74,400,Q,13.76,200,Q,13.74,100,C,14.01,15.14,13.3818, ,12.22,1.52,23441387,1628190000000.0,1628190000000.0,13.74,q,NASD,True,True,0.0925,4,28.0,1.25,0.0,0.0,0.0,0.0,,Normal,13.74,1,1.52,1628190000000.0,12.4386,1.52,12.4386,12.4386,True,False,,28.0,1.25,0.0,0.0, ,,0.0,28.40119,919.1285,0.0,100.2857,101.0438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5144,7.5144,0.0,2.37312,1.36107,2.43081,0.0,50.71274,0.0,0.0,0.0,0.0,21.26582,164807740.0,156.0151,1930.17,0.0,0.0,0.0,0.0,0.0, ,3.95502,3886190.0,3886185.0,220550940.0
MSFT,0.04,0.864,0.096,0.22,8/5/21,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,288.85,300,N,288.87,400,N,288.86,100,Z,286.88,289.06,286.1, ,286.51,2.35,9999917,1628190000000.0,1628190000000.0,288.86,q,NASD,True,True,0.0071,4,290.15,196.25,0.0,35.6446,2.24,0.78,00:00.0,Normal,288.86,1,2.35,1628190000000.0,0.8202,2.35,0.8202,0.8202,True,False,,290.15,196.25,2.24,0.78,00:00.0,,0.894988,15.17219,12.80931,29.51179,68.9258,69.68495,36.45174,35.66043,41.58714,41.38499,47.07867,19.29522,25.84604,2.05026,2.07999,0.0,33.2371,43.54171,49.78378,8.05507,39.74234,48.31527,0.0,0.0,17.53173,10.66034,7514891248.0,7508.76,2153092.0,15.4153,0.0,0.0,0.0,0.56,00:00.0,0.77752,22595000.0,22594998.0,500801560.0
SOFI,0.06,0.774,0.165,0.416,8/5/21,EQUITY,EQUITY,83406F102,SOFI,"SoFi Technologies, Inc.  - Common Stock",16.01,1600,K,16.02,400,K,16.0149,1000,D,16.605,16.73,15.88, ,16.39,-0.3751,12627451,1628190000000.0,1628190000000.0,16.0149,q,NASD,True,True,0.0474,4,28.26,10.1,0.0,0.0,0.0,0.0,,Normal,16.0149,10,-0.3751,1628190000000.0,-2.2886,-0.3751,-2.2886,-2.2886,True,False,,28.26,10.1,0.0,0.0, ,,0.0,2.66849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15028,0.0,0.22843,0.0,0.22895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795224257.0,499.5477,13033.73,0.0,0.0,0.0,0.0,0.0, ,0.0,14145010.0,14145013.0,261591410.0
MRNA,0.081,0.767,0.152,-0.011,8/5/21,EQUITY,EQUITY,60770K107,MRNA,"Moderna, Inc. - Common Stock",416.47,100,H,416.88,100,H,416.685,100,D,409.72,443.99,403.0, ,419.05,-2.365,23539881,1628190000000.0,1628190000000.0,416.685,q,NASD,True,True,0.0801,4,443.99,54.21,0.0,268.41,0.0,0.0,,Normal,416.685,1,-2.365,1628190000000.0,-0.5644,-2.365,-0.5644,-0.5644,True,False,,433.0,54.21,0.0,0.0, ,,1.821067,43.78297,61.58853,264.1581,84.43656,90.03614,21.89475,63.03562,23.19607,65.3588,21.83536,8.10438,19.33948,1.32792,1.38645,0.0,4.55111,3.59562,4.76811,1.25417,183.4778,907.0974,0.0,0.0,5096.595,239.381,401527789.0,362.6891,168260.2,0.0,0.0,0.0,0.0,0.0, ,0.0,18140680.0,18140677.0,276895620.0
